h3_index,city,service_count,Culture,Education,Financial,Food,Food Retail,Health,Professional Services,Public Services,Public Utilities,Recreation,Religion,Retail,Security,Services,Sports,Tourism,Transportation,lat,lng
8a1f998f4c17fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.83706262191507,9.459226267314355
8a1f998ab99ffff,Lecco,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.81950657742909,9.419507790730227
8a1f99812277fff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45.86349053187016,9.387474678254431
8a1f998ac337fff,Lecco,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,45.848465274121594,9.398306135232193
8a1f998ac937fff,Lecco,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,45.85776241784567,9.383564275243756
8a1f998ac287fff,Lecco,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,45.842943975488176,9.400562124879086
8a1f998ac047fff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.84780942817863,9.39544822859191
8a1f9981220ffff,Lecco,10,0,0,0,2,1,3,0,0,1,0,0,1,0,2,0,0,0,45.86261051399015,9.386271294988468
8a1f99812aa7fff,Lecco,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45.868801476061016,9.37904920323205
8a1f998a892ffff,Lecco,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,45.84139103525658,9.404322233973236
8a1f9981aa17fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.85868434819722,9.461350269372655
8a1f99813717fff,Lecco,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,45.861249855452726,9.404023327747819
8a1f9981350ffff,Lecco,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.86347453287257,9.39529759410346
8a1f998add5ffff,Lecco,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45.85372764923984,9.41334964539254
8a1f998a8357fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.83075919202771,9.421165497327634
8a1f998aca0ffff,Lecco,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,45.85331362806225,9.401013956264283
8a1f998ac067fff,Lecco,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.84891362424903,9.39499696695884
8a1f998adca7fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.85020808750938,9.408535089890114
8a1f998135a7fff,Lecco,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,45.86193862472224,9.39123575570176
8a1f9981328ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.86276794576917,9.415909371750802
8a1f998a9447fff,Lecco,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,45.82763138047932,9.43650561316094
8a1f998ac2b7fff,Lecco,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,45.84316823555592,9.39890763979146
8a1f998a815ffff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.83210671634609,9.411239443455525
8a1f998ac06ffff,Lecco,21,0,2,0,0,0,1,0,0,17,0,0,0,0,0,1,0,0,45.84868946239501,9.396651548392608
8a1f99811637fff,Lecco,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45.879966485775434,9.41982644798676
8a1f998ac81ffff,Lecco,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,45.85400238853227,9.388227849368198
8a1f998ac91ffff,Lecco,11,0,0,0,4,0,0,0,0,4,1,0,0,0,0,0,1,1,45.85643447231378,9.385670395594857
8a1f998ac877fff,Lecco,14,0,2,0,2,2,1,1,0,2,0,2,0,0,1,0,1,0,45.85576248304105,9.390634457464204
8a1f998ac8d7fff,Lecco,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,45.85179420485964,9.389130575252604
8a1f998a8b8ffff,Lecco,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,45.83585117756536,9.414398661307988
8a1f998a8ab7fff,Lecco,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,45.83386670570411,9.413646196417744
8a1f998a8147fff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.83321122560479,9.410788453413097
8a1f998ac95ffff,Lecco,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,45.8568665424443,9.390183094953104
8a1f99813687fff,Lecco,5,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,45.85683335795032,9.405828170643328
8a1f9981a067fff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45.854941425575426,9.45818711723134
8a1f99812a8ffff,Lecco,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.867473848970214,9.381155642159081
8a1f9981231ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.864162219498134,9.382510189027226
8a1f99812a9ffff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45.86659380425519,9.379952309707445
8a1f9981a81ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.86003435011812,9.451419246444654
8a1f9981aaa7fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.85780490148918,9.46014565787771
8a1f99812b5ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.87232153894966,9.383862811529738
8a1f998ad16ffff,Lecco,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,45.8541403686625,9.425686284413747
8a1f99813627fff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.86080140304597,9.407333122479862
8a1f99815487fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.8954682274855,9.390029551966027
8a1f99813537fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45.86392258657631,9.391987834291072
8a1f99812267fff,Lecco,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,45.86437053457543,9.388678096140767
8a1f998ac94ffff,Lecco,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.85774656383048,9.391386459765847
8a1f998134affff,Lecco,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,45.85928248999384,9.39544808901201
8a1f9981e597fff,Lecco,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,45.862974462317936,9.422078369769752
8a1f998ac96ffff,Lecco,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45.85885060264623,9.390935094594944
8a1f998134f7fff,Lecco,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.859058392480925,9.397102890198829
8a1f99811797fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.8784314348885,9.415762747562823
8a1f9981a80ffff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.860913854170505,9.452623738324801
8a1f998ac8affff,Lecco,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,45.85312231852491,9.387024597238165
8a1f99813087fff,Lecco,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.864562045085954,9.402669574774988
8a1f998ad517fff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.845790891147935,9.410339472692844
8a1f998f491ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.84542886576755,9.466756133147019
8a1f998a814ffff,Lecco,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,45.832986718609405,9.412442802643326
8a1f998a8067fff,Lecco,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,45.83188219499721,9.412893772334144
8a1f998ac14ffff,Lecco,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45.85001780284915,9.394545693823082
8a1f998a8b97fff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.835195713452194,9.411540828774427
8a1f99813c5ffff,Lecco,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,45.86832225178473,9.398005700757185
8a1f99818007fff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45.87345040178895,9.467834720359429
8a1f9981a85ffff,Lecco,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45.86046393510228,9.45593410946935
8a1f998ac39ffff,Lecco,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,45.844272515860055,9.398456444514137
8a1f9981222ffff,Lecco,15,1,0,0,4,3,1,0,1,1,0,1,0,0,1,2,0,0,45.863714454170605,9.385819843085562
8a1f998aca27fff,Lecco,5,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,45.85464197248416,9.398908002208906
8a1f998ad0c7fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.84796333272317,9.425082242473705
8a1f9981345ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.860594132705195,9.401164823299354
8a1f998137b7fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.859490045786046,9.401616080495726
8a1f998a864ffff,Lecco,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.82282071502398,9.418155287511107
8a1f998a835ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.83053451218681,9.42281985842727
8a1f99812a4ffff,Lecco,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,45.87077000148218,9.38762430672362
8a1f99813d07fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.8714260451605,9.390482857788435
8a1f9981e587fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.86385418702301,9.42328238974923
8a1f9981ec07fff,Lecco,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45.87201394812746,9.424639514313832
8a1f9981311ffff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.86875394077423,9.402519446934518
8a1f998a832ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.83208842647412,9.419060253315713
8a1f998ad127fff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45.85393417168944,9.419517846231138
8a1f998117affff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.880190781667864,9.418171070518486
8a1f99813a27fff,Lecco,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45.874688335470566,9.412601740085897
8a1f9981a557fff,Lecco,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45.849234531033204,9.44644654452453
8a1f998ac077fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45.84803357797389,9.393793672915873
8a1f998ad447fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.84466855695704,9.41861257461693
8a1f998ac277fff,Lecco,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.846463974605506,9.405375676113257
8a1f99812ae7fff,Lecco,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,45.869233892878206,9.383562410939614
8a1f998ac947fff,Lecco,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,45.857970584372694,9.389731720936366
8a1f998acbb7fff,Lecco,6,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,45.85333023382167,9.393191805395992
8a1f998ac8dffff,Lecco,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,45.85157015098542,9.390785181148267
8a1f998ac38ffff,Lecco,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,45.84515254734578,9.399659763523498
8a1f998add8ffff,Lecco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.851312342927194,9.408083965437472
8a1f9981aaf7fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.85735471352207,9.463455989904437
8a1f9981352ffff,Lecco,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45.86457852427756,9.39484624131341
8a1f9981accffff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.852323178237455,9.446749427531074
8a1f998ab937fff,Lecco,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.823700718008816,9.419358627286186
8a1f998adc0ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.851743518033196,9.412597040985153
8a1f998ad017fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.84951686533815,9.421321807441654
8a1f998a8847fff,Lecco,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.838509074753105,9.410187781747242
8a1f998f4d8ffff,Lecco,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,45.83728780450405,9.45757154883392
8a1f99811417fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.88043213833523,9.408690213864583
8a1f998ac2a7fff,Lecco,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,45.84404827015062,9.400110949951575
8a1f998aca97fff,Lecco,21,0,2,0,1,0,0,0,0,16,1,0,0,0,0,0,0,1,45.849793655355285,9.39620029560725
8a1f99810177fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.887534554867514,9.387020509924522
8a1f998f4937fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.846758809549215,9.46465074827723
8a1f998a8baffff,Lecco,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45.83695566004036,9.413947686340565
8a1f998add2ffff,Lecco,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,45.85528059389784,9.40958894372186
8a1f9981e65ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.86203818915791,9.444347903541235
8a1f9981ec0ffff,Lecco,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,45.87178949885589,9.426294759855727
8a1f9981ab8ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.8589094146164,9.459695085615113
8a1f99812327fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.86636998995993,9.38160716929127
8a1f998105b7fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.87807872589674,9.372126207007696
8a1f9981aad7fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.85625015423839,9.463906509881717
8a1f998ac107fff,Lecco,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45.84981000747693,9.388378695336497
8a1f9981062ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.877601177885126,9.39108426285807
8a1f998ac88ffff,Lecco,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,45.85201823231467,9.387475974775437
8a1f9981344ffff,Lecco,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.86147404201438,9.402368438473678
8a1f998a838ffff,Lecco,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.82811931134941,9.41755516420836
8a1f99812357fff,Lecco,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,45.86481837687223,9.385368379674405
8a1f998add4ffff,Lecco,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,45.854607501714334,9.414553370778318
8a1f998a98effff,Lecco,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,45.83953817688693,9.441024656241131
8a1f998acaa7fff,Lecco,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,45.85177784366986,9.396952403422175
8a1f99813667fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.861232678704084,9.411846717330718
8a1f998ad12ffff,Lecco,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45.85370967549284,9.42117268212407
8a1f998a9467fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.82873612244759,9.436054939976433
8a1f99813c57fff,Lecco,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,45.86854629932182,9.396350700120482
8a1f998ad15ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.852156260370556,9.42493331645397
8a1f99811787fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.8793111158813,9.416966891727713
8a1f998114f7fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.87910409144014,9.410796801968697
8a1f9981341ffff,Lecco,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,45.86016245379336,9.396651583433936
8a1f998ac857fff,Lecco,13,0,2,0,5,1,1,0,0,2,0,0,0,0,2,0,0,0,45.85465840616357,9.391085808470034
8a1f998ac907fff,Lecco,9,0,0,0,2,0,1,0,1,4,0,0,0,0,1,0,0,0,45.85753848862741,9.38521897203528
8a1f9981acb7fff,Lecco,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,45.85234292815859,9.438925455948521
8a1f998108dffff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45.88863817597425,9.386568924250797
8a1f99810ba7fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.8912776967512,9.390180382991927
8a1f99813227fff,Lecco,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,45.86696008949461,9.415759938758322
8a1f998adda7fff,Lecco,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.85264088230694,9.405978103089113
8a1f998adceffff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.85041481553012,9.414702843427069
8a1f998f4d67fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.84191083779959,9.46193832179429
8a1f9981a29ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.84786349733406,9.464200290959136
8a1f99813677fff,Lecco,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.86035284492613,9.41064293877196
8a1f998ac2d7fff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.84249537610034,9.403871111247563
8a1f99811427fff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.88241572483377,9.409442977534862
8a1f998a8a87fff,Lecco,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,45.8336421602311,9.415300576754642
8a1f9981e25ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.86819471466924,9.452779415695092
8a1f998ad66ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.84397596013984,9.431399003035626
8a1f99812a87fff,Lecco,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45.867697648898854,9.379500762224895
8a1f998136dffff,Lecco,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,45.85616046739669,9.410792626479383
8a1f99818537fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.869953584984046,9.455188730614937
8a1f9981319ffff,Lecco,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45.865890202462396,9.400563330050996
8a1f9981bd6ffff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45.86173003661757,9.477305830239295
8a1f998ad897fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45.85438308479991,9.416208190555537
8a1f998a8377fff,Lecco,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45.831863787400444,9.420714629408034
8a1f998a8387fff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.82834392858387,9.415900885636777
8a1f998131affff,Lecco,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45.86787407742056,9.40131571824671
8a1f99812257fff,Lecco,9,0,0,0,1,4,1,0,0,0,0,1,0,0,2,0,0,0,45.86238657732532,9.3879261098052
8a1f998adc9ffff,Lecco,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,45.84799952426546,9.409437304292286
8a1f998adc97fff,Lecco,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,45.84822388312619,9.407782659331033
8a1f9981362ffff,Lecco,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,45.86057713720033,9.408988027932262
8a1f9981335ffff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,45.867615478636594,9.418619019564517
8a1f9981171ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.88107043224679,9.419375283935588
8a1f998ad7affff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.843114995086005,9.42237277741895
8a1f998aca47fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.85396934907595,9.403872193912909
8a1f998131a7fff,Lecco,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,45.86809817781775,9.399660706800173
8a1f998ac917fff,Lecco,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,45.85665841589617,9.384015719151025
8a1f9981e24ffff,Lecco,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,45.86907415743824,9.453984055851807
8a1f998ac147fff,Lecco,7,0,0,1,2,0,0,0,0,2,0,0,0,0,1,0,1,0,45.850241923923434,9.392891097448336
8a1f9981acaffff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45.85299777008947,9.44178455693926
8a1f9981acd7fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.85166845185672,9.44389023341367
8a1f9981ad1ffff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45.85631106438027,9.440432251993506
8a1f998a9b27fff,Lecco,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,45.84305694402048,9.445840850961176
8a1f998f4d9ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.83640819555354,9.456367329655421
8a1f998ac16ffff,Lecco,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45.851121963978365,9.394094409184268
8a1f998a83affff,Lecco,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.829223916042835,9.417104269706153
8a1f998ac85ffff,Lecco,4,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,45.85443434253451,9.392740486245714
8a1f99813d5ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.870754147308,9.395447949391592
8a1f9981059ffff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45.876751435219695,9.374232930657811
8a1f99813097fff,Lecco,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,45.86368215719297,9.401465907274485
8a1f998a9437fff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45.82742614204349,9.43033885418051
8a1f998a951ffff,Lecco,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,45.8285308440784,9.429888111038432
8a1f998adc8ffff,Lecco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.8488794436953,9.410640873546363
8a1f998135affff,Lecco,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.86171460878344,9.39289058677612
8a1f998a811ffff,Lecco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.831675638251596,9.406727528704325
8a1f998a82b7fff,Lecco,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.82613469552835,9.416802680865187
8a1f998a8077fff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45.831002189627405,9.411690422002392
8a1f9981aca7fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.85322258117456,9.440129610736948
8a1f998a9857fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.8406427954352,9.440573967360223
8a1f998134c7fff,Lecco,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,45.85883426854314,9.398757696792122
8a1f998ac28ffff,Lecco,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,45.8427196890031,9.402216615365367
8a1f998adc87fff,Lecco,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.84910381462192,9.4089862028416
8a1f998a88f7fff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,45.83586906906796,9.406577675121492
8a1f9981eccffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.86935674688353,9.428852020965783
8a1f998a880ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.837853511189316,9.407329953025146
8a1f998add87fff,Lecco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,45.851536658716924,9.406429259401976
8a1f9981108ffff,Lecco,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.884382166751195,9.418021722728723
8a1f9981394ffff,Lecco,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.87779286857372,9.40507827166371
8a1f998aca57fff,Lecco,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.85308940590038,9.40266866647689
8a1f9981351ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.862594578417244,9.394094073130931
8a1f998a8b9ffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.83497120874861,9.41319522408837
8a1f998a8037fff,Lecco,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.83057113713513,9.40717855680374
8a1f998adc5ffff,Lecco,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.8512946773483,9.415906542225178
8a1f99812247fff,Lecco,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.863266583144906,9.389129518846161
8a1f998ad92ffff,Lecco,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.86143938945744,9.418015449794114
8a1f998acacffff,Lecco,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45.85088099868231,9.403571049029532
